ORDERDATE,SHIPDATE,ORDERNUMBER,ORDERLINENUMBER,PRODUCTCODE,PRODUCTLINE,MSRP,CUSTOMERID,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,QUANTITYORDERED,PRICEEACH,SALES,STATUS
2022-11-09,2022-11-13,10326,2,S24_3816,Vintage Cars,83,1006747,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Berglund,Michael,20,92.25,1845,Shipped
2022-11-09,2022-11-13,10326,1,S700_1138,Ships,66,1006747,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Berglund,Michael,39,60,2340,Shipped
2022-11-10,2022-11-10,10327,6,S18_1662,Planes,157,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,25,100,2804.75,Resolved
2022-11-10,2022-11-10,10327,8,S18_2581,Planes,84,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,45,100,4781.7,Resolved
2022-11-10,2022-11-10,10327,5,S18_3029,Ships,86,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,25,45.86,1146.5,Resolved
2022-11-10,2022-11-10,10327,7,S700_1938,Ships,86,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,20,100,3469.2,Resolved
2022-11-10,2022-11-10,10327,1,S700_2610,Ships,72,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,21,96.31,2022.51,Resolved
2022-11-10,2022-11-10,10327,2,S700_3505,Ships,100,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,43,80,3440,Resolved
2022-11-10,2022-11-10,10327,3,S700_3962,Ships,99,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,37,86.61,3204.57,Resolved
2022-11-10,2022-11-10,10327,4,S72_3212,Ships,54,1006771,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Petersen,Daniel,37,86.74,3209.38,Resolved
2022-11-11,2022-11-15,10180,9,S10_1678,Motorcycles,95,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,29,86.13,2497.77,Shipped
2022-11-11,2022-11-15,10180,12,S10_2016,Motorcycles,118,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,42,100,4695.6,Shipped
2022-11-11,2022-11-15,10180,11,S10_4698,Motorcycles,193,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,41,100,8893,Shipped
2022-11-11,2022-11-15,10180,8,S12_2823,Motorcycles,150,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,40,100,6747.6,Shipped
2022-11-11,2022-11-15,10180,13,S18_2625,Motorcycles,60,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,25,64.2,1605,Shipped
2022-11-11,2022-11-15,10180,3,S18_3782,Motorcycles,62,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,21,50.36,1057.56,Shipped
2022-11-11,2022-11-15,10180,2,S18_4721,Classic Cars,148,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,44,100,5565.12,Shipped
2022-11-11,2022-11-15,10180,10,S24_1578,Motorcycles,112,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,48,100,5355.36,Shipped
2022-11-11,2022-11-15,10180,14,S24_2000,Motorcycles,76,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,28,68.55,1919.4,Shipped
2022-11-11,2022-11-15,10180,6,S24_2360,Motorcycles,69,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,35,72.03,2521.05,Shipped
2022-11-11,2022-11-15,10180,1,S24_4620,Classic Cars,80,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,28,71.14,1991.92,Shipped
2022-11-11,2022-11-15,10180,4,S32_2206,Motorcycles,40,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,34,45.46,1545.64,Shipped
2022-11-11,2022-11-15,10180,7,S32_4485,Motorcycles,102,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,22,100,2514.6,Shipped
2022-11-11,2022-11-15,10180,5,S50_4713,Motorcycles,81,1006729,Daedalus Designs Imports,Lille,France,EMEA,Rance,Kwai,21,93.56,1964.76,Shipped
2022-11-12,2022-11-16,10181,14,S12_1099,Classic Cars,194,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,27,100,5411.07,Shipped
2022-11-12,2022-11-16,10181,12,S12_3380,Classic Cars,117,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,28,100,2860.76,Shipped
2022-11-12,2022-11-16,10181,15,S12_3990,Classic Cars,79,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,20,81.4,1628,Shipped
2022-11-12,2022-11-16,10181,11,S12_4675,Classic Cars,115,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,36,100,4477.32,Shipped
2022-11-12,2022-11-16,10181,6,S18_1129,Classic Cars,141,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,44,100,5418.16,Shipped
2022-11-12,2022-11-16,10182,3,S18_1342,Vintage Cars,102,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,25,87.33,2183.25,Shipped
2022-11-12,2022-11-16,10182,2,S18_1367,Vintage Cars,53,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,32,54.45,1742.4,Shipped
2022-11-12,2022-11-16,10181,2,S18_1589,Classic Cars,124,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,42,100,5435.64,Shipped
2022-11-12,2022-11-16,10182,10,S18_1749,Vintage Cars,170,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,44,100,7555,Shipped
2022-11-12,2022-11-16,10181,10,S18_1889,Classic Cars,77,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,22,73.92,1626.24,Shipped
2022-11-12,2022-11-16,10181,5,S18_1984,Classic Cars,142,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,21,100,3286.08,Shipped
2022-11-12,2022-11-16,10182,9,S18_2248,Vintage Cars,60,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,38,61.15,2323.7,Shipped
2022-11-12,2022-11-16,10182,7,S18_2325,Vintage Cars,127,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,20,100,2212,Shipped
2022-11-12,2022-11-16,10182,4,S18_2795,Vintage Cars,168,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,21,100,3047.73,Shipped
2022-11-12,2022-11-16,10181,3,S18_2870,Classic Cars,132,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,27,100,3884.76,Shipped
2022-11-12,2022-11-16,10181,7,S18_3232,Classic Cars,169,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,45,100,6324.75,Shipped
2022-11-12,2022-11-16,10181,17,S18_3278,Classic Cars,80,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,30,82.82,2484.6,Shipped
2022-11-12,2022-11-16,10182,1,S18_3320,Vintage Cars,99,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,33,86.31,2848.23,Shipped
2022-11-12,2022-11-16,10181,16,S18_3482,Classic Cars,146,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,22,100,3395.48,Shipped
2022-11-12,2022-11-16,10181,4,S18_3685,Classic Cars,141,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,39,100,5785.26,Shipped
2022-11-12,2022-11-16,10182,11,S18_4409,Vintage Cars,92,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,36,100,3942.72,Shipped
2022-11-12,2022-11-16,10182,12,S18_4933,Classic Cars,71,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,44,69.84,3072.96,Shipped
2022-11-12,2022-11-16,10182,16,S24_1046,Classic Cars,73,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,47,74.22,3488.34,Shipped
2022-11-12,2022-11-16,10181,1,S24_1628,Classic Cars,50,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,34,53.83,1830.22,Shipped
2022-11-12,2022-11-16,10182,6,S24_1937,Vintage Cars,33,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,39,36.84,1436.76,Shipped
2022-11-12,2022-11-16,10182,5,S24_2022,Vintage Cars,44,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,31,36.74,1138.94,Shipped
2022-11-12,2022-11-16,10182,14,S24_2766,Classic Cars,90,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,36,73.6,2649.6,Shipped
2022-11-12,2022-11-16,10182,13,S24_2887,Classic Cars,117,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,20,100,2395.8,Shipped
2022-11-12,2022-11-16,10181,8,S24_2972,Classic Cars,37,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,37,42.67,1578.79,Shipped
2022-11-12,2022-11-16,10182,15,S24_3191,Classic Cars,85,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,33,94.17,3107.61,Shipped
2022-11-12,2022-11-16,10181,13,S24_3371,Classic Cars,61,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,23,65.52,1506.96,Shipped
2022-11-12,2022-11-16,10182,17,S24_3432,Classic Cars,107,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,49,100,6244.07,Shipped
2022-11-12,2022-11-16,10181,9,S24_3856,Classic Cars,140,1006730,Herkku Gifts,Bergen,Norway,EMEA,Oeztan,Kwai,25,100,3861.75,Shipped
2022-11-12,2022-11-16,10182,8,S24_3969,Vintage Cars,41,1006762,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Nelson,Michael,23,42.26,971.98,Shipped
2022-11-12,2022-11-16,10328,6,S18_3856,Vintage Cars,105,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,34,100,3815.48,Shipped
2022-11-12,2022-11-16,10328,14,S24_1785,Planes,109,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,47,87.54,4114.38,Shipped
2022-11-12,2022-11-16,10328,1,S24_2841,Planes,68,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,48,58.92,2828.16,Shipped
2022-11-12,2022-11-16,10328,2,S24_3420,Vintage Cars,65,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,20,72.98,1459.6,Shipped
2022-11-12,2022-11-16,10328,3,S24_3949,Planes,68,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,35,76.43,2675.05,Shipped
2022-11-12,2022-11-16,10328,4,S24_4278,Planes,72,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,43,60.86,2616.98,Shipped
2022-11-12,2022-11-16,10328,5,S32_4289,Vintage Cars,68,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,24,81.17,1948.08,Shipped
2022-11-12,2022-11-16,10328,7,S50_1341,Vintage Cars,43,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,34,51.93,1765.62,Shipped
2022-11-12,2022-11-16,10328,8,S700_1691,Planes,91,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,27,100,2762.1,Shipped
2022-11-12,2022-11-16,10328,9,S700_2047,Ships,90,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,41,100,4156.58,Shipped
2022-11-12,2022-11-16,10328,10,S700_2466,Planes,99,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,37,100,4021.53,Shipped
2022-11-12,2022-11-16,10328,11,S700_2834,Planes,118,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,33,100,4072.2,Shipped
2022-11-12,2022-11-16,10328,13,S700_3167,Planes,80,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,33,64,2112,Shipped
2022-11-12,2022-11-16,10328,12,S700_4002,Planes,74,1006809,Rovelli Gifts,Bergamo,Italy,EMEA,Rovelli,Thomas,39,85.87,3348.93,Shipped
2022-11-13,2022-11-17,10183,8,S10_1949,Classic Cars,214,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,23,100,5372.57,Shipped
2022-11-13,2022-11-17,10183,1,S10_4962,Classic Cars,147,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,28,100,3433.36,Shipped
2022-11-13,2022-11-17,10183,5,S12_1666,Trucks and Buses,136,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,41,100,6163.94,Shipped
2022-11-13,2022-11-17,10183,7,S18_1097,Trucks and Buses,116,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,21,96.84,2033.64,Shipped
2022-11-13,2022-11-17,10183,9,S18_2949,Vintage Cars,101,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,37,89.15,3298.55,Shipped
2022-11-13,2022-11-17,10183,11,S18_2957,Vintage Cars,62,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,39,68.08,2655.12,Shipped
2022-11-13,2022-11-17,10183,10,S18_3136,Vintage Cars,104,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,22,100,2488.2,Shipped
2022-11-13,2022-11-17,10183,2,S18_4600,Trucks and Buses,121,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,21,100,2441.04,Shipped
2022-11-13,2022-11-17,10183,6,S18_4668,Vintage Cars,50,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,40,49.3,1972,Shipped
2022-11-13,2022-11-17,10183,12,S24_4258,Vintage Cars,97,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,47,100,5035.11,Shipped
2022-11-13,2022-11-17,10183,4,S32_3522,Trucks and Buses,64,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,49,64.64,3167.36,Shipped
2022-11-13,2022-11-17,10183,3,S700_2824,Classic Cars,101,1006752,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Cervantes,Michael,23,86.99,2000.77,Shipped
2022-11-14,2022-11-18,10186,9,S10_4757,Classic Cars,136,1006775,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Hardy,Daniel,26,100,3854.24,Shipped
2022-11-14,2022-11-18,10185,13,S12_1108,Classic Cars,207,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,21,100,3883.74,Shipped
2022-11-14,2022-11-18,10185,14,S12_3148,Classic Cars,151,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,33,100,4038.21,Shipped
2022-11-14,2022-11-18,10185,12,S12_3891,Classic Cars,173,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,43,100,7886,Shipped
2022-11-14,2022-11-18,10184,6,S12_4473,Trucks and Buses,118,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,37,100,4516.22,Shipped
2022-11-14,2022-11-18,10186,1,S18_1662,Planes,157,1006775,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Hardy,Daniel,32,100,6004.8,Shipped
2022-11-14,2022-11-18,10184,5,S18_2238,Classic Cars,163,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,46,100,7381,Shipped
2022-11-14,2022-11-18,10184,9,S18_2319,Trucks and Buses,122,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,46,100,5984.14,Shipped
2022-11-14,2022-11-18,10184,12,S18_2432,Trucks and Buses,60,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,44,60.16,2647.04,Shipped
2022-11-14,2022-11-18,10186,7,S18_3029,Ships,86,1006775,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Hardy,Daniel,32,89.46,2862.72,Shipped
2022-11-14,2022-11-18,10185,9,S18_3140,Vintage Cars,136,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,28,100,3442.04,Shipped
2022-11-14,2022-11-18,10184,10,S18_3232,Classic Cars,169,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,28,100,4409.72,Shipped
2022-11-14,2022-11-18,10185,11,S18_3259,Trains,100,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,49,80.67,3952.83,Shipped
2022-11-14,2022-11-18,10186,6,S18_3856,Vintage Cars,105,1006775,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Hardy,Daniel,46,100,4918.78,Shipped
2022-11-14,2022-11-18,10185,16,S18_4027,Classic Cars,143,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,39,100,5096.91,Shipped
2022-11-14,2022-11-18,10185,8,S18_4522,Vintage Cars,87,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,47,77.24,3630.28,Shipped
2022-11-14,2022-11-18,10184,3,S24_1444,Classic Cars,57,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,31,60.11,1863.41,Shipped
2022-11-14,2022-11-18,10185,7,S24_2011,Ships,122,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,30,100,3170.7,Shipped
2022-11-14,2022-11-18,10184,11,S24_2300,Trucks and Buses,127,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,24,100,3496.32,Shipped
2022-11-14,2022-11-18,10184,7,S24_2840,Classic Cars,35,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,42,31.82,1336.44,Shipped
2022-11-14,2022-11-18,10186,2,S24_2841,Planes,68,1006775,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Hardy,Daniel,22,69.2,1522.4,Shipped
2022-11-14,2022-11-18,10185,2,S24_3151,Vintage Cars,88,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,33,74.35,2453.55,Shipped
2022-11-14,2022-11-18,10186,3,S24_3420,Vintage Cars,65,1006775,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Hardy,Daniel,21,69.04,1449.84,Shipped
2022-11-14,2022-11-18,10186,8,S24_3816,Vintage Cars,83,1006775,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Hardy,Daniel,36,85.54,3079.44,Shipped
2022-11-14,2022-11-18,10184,2,S24_4048,Classic Cars,118,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,49,100,5795.72,Shipped
2022-11-14,2022-11-18,10184,13,S32_1268,Trucks and Buses,96,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,46,100,4607.36,Shipped
2022-11-14,2022-11-18,10184,8,S32_2509,Trucks and Buses,54,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,33,62.77,2071.41,Shipped
2022-11-14,2022-11-18,10184,1,S32_3207,Trains,62,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,48,50.95,2445.6,Shipped
2022-11-14,2022-11-18,10184,4,S50_1392,Trucks and Buses,115,1006804,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Roel,Jose Pedro,45,100,4948.2,Shipped
2022-11-14,2022-11-18,10185,15,S50_1514,Trains,58,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,20,48.62,972.4,Shipped
2022-11-14,2022-11-18,10185,3,S700_1138,Ships,66,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,21,54,1134,Shipped
2022-11-14,2022-11-18,10185,10,S700_1938,Ships,86,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,30,94.4,2832,Shipped
2022-11-14,2022-11-18,10186,5,S700_2047,Ships,90,1006775,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Hardy,Daniel,24,99.57,2389.68,Shipped
2022-11-14,2022-11-18,10185,1,S700_2610,Ships,72,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,39,57.82,2254.98,Shipped
2022-11-14,2022-11-18,10185,4,S700_3505,Ships,100,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,37,100,3891.66,Shipped
2022-11-14,2022-11-18,10185,5,S700_3962,Ships,99,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,22,79.45,1747.9,Shipped
2022-11-14,2022-11-18,10186,4,S72_1253,Planes,49,1006775,"Double Decker Gift Stores, Ltd",London,UK,EMEA,Hardy,Daniel,28,52.14,1459.92,Shipped
2022-11-14,2022-11-18,10185,6,S72_3212,Ships,54,1006773,Mini Creations Ltd.,New Bedford,USA,NA,Tam,Daniel,28,64.43,1804.04,Shipped
2022-11-15,2022-11-19,10329,1,S10_1678,Motorcycles,95,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,42,100,4396.14,Shipped
2022-11-15,2022-11-19,10329,2,S10_2016,Motorcycles,118,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,20,100,3176,Shipped
2022-11-15,2022-11-19,10329,3,S10_4698,Motorcycles,193,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,26,100,5868.2,Shipped
2022-11-15,2022-11-19,10329,5,S12_1099,Classic Cars,194,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,41,71.47,2930.27,Shipped
2022-11-15,2022-11-19,10329,6,S12_2823,Motorcycles,150,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,24,100,3542.64,Shipped
2022-11-15,2022-11-19,10329,13,S12_3380,Classic Cars,117,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,46,83.63,3846.98,Shipped
2022-11-15,2022-11-19,10329,14,S12_3990,Classic Cars,79,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,33,100,3607.56,Shipped
2022-11-15,2022-11-19,10329,15,S12_4675,Classic Cars,115,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,39,64.74,2524.86,Shipped
2022-11-15,2022-11-19,10329,9,S18_1889,Classic Cars,77,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,29,100,2954.81,Shipped
2022-11-15,2022-11-19,10329,12,S18_2625,Motorcycles,60,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,38,100,5266.04,Shipped
2022-11-15,2022-11-19,10329,10,S18_3278,Classic Cars,80,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,38,59.1,2245.8,Shipped
2022-11-15,2022-11-19,10329,7,S24_1578,Motorcycles,112,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,30,87.78,2633.4,Shipped
2022-11-15,2022-11-19,10329,4,S24_2000,Motorcycles,76,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,37,94.43,3493.91,Shipped
2022-11-15,2022-11-19,10329,11,S32_1374,Motorcycles,99,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,45,63.91,2875.95,Shipped
2022-11-15,2022-11-19,10329,8,S72_1253,Planes,49,1006723,Land of Toys Inc.,NYC,USA,NA,Yu,Kwai,44,86.13,3789.72,Shipped
2022-11-16,2022-11-20,10330,3,S18_3482,Classic Cars,146,1006789,Cruz & Sons Co.,Makati City,Philippines,Japan,Cruz,Tony,37,100,4405.22,Shipped
2022-11-16,2022-11-20,10330,2,S18_3782,Motorcycles,62,1006789,Cruz & Sons Co.,Makati City,Philippines,Japan,Cruz,Tony,29,69.63,2019.27,Shipped
2022-11-16,2022-11-20,10330,4,S18_4721,Classic Cars,148,1006789,Cruz & Sons Co.,Makati City,Philippines,Japan,Cruz,Tony,50,100,6101,Shipped
2022-11-16,2022-11-20,10330,1,S24_2360,Motorcycles,69,1006789,Cruz & Sons Co.,Makati City,Philippines,Japan,Cruz,Tony,42,81.03,3403.26,Shipped
2022-11-17,2022-11-21,10331,6,S18_1129,Classic Cars,141,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,46,100,6434.02,Shipped
2022-11-17,2022-11-21,10332,15,S18_1342,Vintage Cars,102,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,46,95.13,4375.98,Shipped
2022-11-17,2022-11-21,10332,16,S18_1367,Vintage Cars,53,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,27,89.89,2427.03,Shipped
2022-11-17,2022-11-21,10331,14,S18_1589,Classic Cars,124,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,44,100,4849.24,Shipped
2022-11-17,2022-11-21,10331,7,S18_1749,Vintage Cars,170,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,44,74.04,3257.76,Shipped
2022-11-17,2022-11-21,10331,8,S18_1984,Classic Cars,142,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,30,32.47,974.1,Shipped
2022-11-17,2022-11-21,10332,9,S18_2248,Vintage Cars,60,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,38,84.25,3201.5,Shipped
2022-11-17,2022-11-21,10332,8,S18_2325,Vintage Cars,127,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,35,64.69,2264.15,Shipped
2022-11-17,2022-11-21,10332,1,S18_2795,Vintage Cars,168,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,24,52.67,1264.08,Shipped
2022-11-17,2022-11-21,10331,10,S18_2870,Classic Cars,132,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,26,64.9,1687.4,Shipped
2022-11-17,2022-11-21,10332,17,S18_2957,Vintage Cars,62,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,26,100,2979.08,Shipped
2022-11-17,2022-11-21,10332,18,S18_3136,Vintage Cars,104,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,40,39.8,1592,Shipped
2022-11-17,2022-11-21,10331,11,S18_3232,Classic Cars,169,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,27,100,4170.69,Shipped
2022-11-17,2022-11-21,10331,12,S18_3685,Classic Cars,141,1006768,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Hernandez,Michael,26,67.91,1765.66,Shipped
2022-11-17,2022-11-21,10332,2,S18_4409,Vintage Cars,92,1006800,"AV Stores, Co.",Manchester,UK,EMEA,Ashworth,Dean,50,100,7310,Shipped
